Row_ID,Date_ID,Customer_ID,Product_ID,ship_ID,Category_ID,City_ID,Sales,Quantity,Discount,Profit
713,240,RS-19765,OFF-AP-10001154,2,2,146,281.34,6,0.0,109.7226
716,268,Dl-13600,OFF-BI-10003355,1,2,5,19.92,5,0.2,6.972
717,269,SV-20365,FUR-FU-10000010,3,1,19,9.94,2,0.0,3.0814
718,241,KC-16540,FUR-FU-10002253,2,1,47,103.056,3,0.2,24.4758
719,270,CK-12325,OFF-BI-10001658,2,2,12,59.808,3,0.2,19.4376
721,271,RD-19810,OFF-PA-10004092,2,2,2,146.82,3,0.0,73.41
722,272,MP-17965,FUR-TA-10000198,2,1,67,1652.94,3,0.0,231.4116
724,273,MR-17545,FUR-FU-10000222,2,1,11,129.92,5,0.2,21.112
725,274,SC-20695,OFF-SU-10004664,2,2,147,45.584,7,0.2,5.1282
726,118,JF-15355,OFF-EN-10001141,2,2,90,17.568,2,0.2,6.3684
728,275,EG-13900,OFF-PA-10001954,3,2,148,182.72,8,0.0,84.0512
733,276,DS-13030,OFF-ST-10000736,2,2,5,242.94,3,0.0,9.7176
739,78,GZ-14470,TEC-AC-10001383,2,3,9,49.98,2,0.0,8.4966
740,277,PO-19195,OFF-LA-10003223,2,2,15,11.784,3,0.2,4.2717
743,278,SS-20875,OFF-SU-10004498,2,2,62,51.52,5,0.2,-10.948
747,279,MH-17785,FUR-TA-10002607,4,1,71,567.12,10,0.2,-28.356
749,231,PB-19105,TEC-PH-10000004,1,3,149,11.992,1,0.2,0.8994
750,280,RF-19735,OFF-BI-10003638,2,2,150,58.05,3,0.0,26.703
754,281,YC-21895,TEC-CO-10002095,3,3,9,1199.976,3,0.2,374.9925
755,214,MS-17830,FUR-FU-10002759,2,1,2,79.92,4,0.0,28.7712
756,31,NB-18655,FUR-TA-10001095,2,1,109,383.438,4,0.45,-167.3184
757,282,DC-13285,OFF-ST-10002444,2,2,151,24.56,2,0.0,6.8768
759,283,CP-12340,OFF-BI-10000848,2,2,21,13.128,3,0.2,4.2666
760,65,BF-11020,OFF-PA-10002377,2,2,125,22.72,4,0.0,10.224
761,284,AR-10510,OFF-PA-10003441,2,2,2,58.32,9,0.0,27.9936
762,132,JC-16105,OFF-LA-10004484,2,2,119,12.39,3,0.0,5.6994
763,285,LH-17020,TEC-PH-10003931,2,3,39,107.982,3,0.4,-26.9955
764,286,CS-12250,OFF-EN-10001990,1,2,152,11.36,2,0.0,5.3392
769,287,AJ-10795,FUR-FU-10004306,2,1,85,310.88,2,0.2,23.316
770,288,LE-16810,FUR-CH-10003746,2,1,82,641.96,2,0.0,179.7488
771,289,BV-11245,OFF-BI-10001036,2,2,97,18.28,2,0.0,9.14
777,290,DL-12865,OFF-AR-10003405,2,2,75,32.76,7,0.2,3.6855
778,291,NZ-18565,FUR-CH-10002335,3,1,9,544.008,3,0.2,40.8006
782,292,BM-11785,OFF-BI-10001098,1,2,39,32.07,5,0.7,-22.449
786,293,EA-14035,OFF-EN-10000056,2,2,30,186.69,3,0.0,87.7443
787,294,CL-12565,OFF-BI-10000014,1,2,153,17.456,2,0.2,5.8914
788,295,LT-17110,FUR-CH-10004675,2,1,153,348.928,2,0.2,34.8928
789,153,SA-20830,OFF-BI-10001543,2,2,103,143.96,4,0.0,69.1008
793,244,JK-15730,TEC-PH-10001530,4,3,154,1363.96,5,0.2,85.2475
794,59,ES-14020,OFF-LA-10001569,2,2,9,9.96,2,0.0,4.5816
796,296,RH-19495,OFF-BI-10000546,2,2,31,20.16,7,0.0,9.8784
797,100,DB-13120,OFF-PA-10000176,3,2,31,132.79,7,0.0,63.7392
800,154,CD-11920,FUR-CH-10002647,2,1,155,283.92,5,0.2,17.745
801,297,HW-14935,FUR-FU-10004090,3,1,71,22.23,1,0.0,7.3359
803,298,HW-14935,OFF-AP-10000576,1,2,21,355.32,9,0.0,99.4896
804,299,MC-18130,OFF-PA-10003953,2,2,54,12.96,2,0.0,6.2208
805,300,GM-14440,FUR-FU-10000794,3,1,9,18.28,2,0.0,6.2152
806,301,RA-19915,OFF-AR-10001897,2,2,61,43.176,3,0.2,4.3176
808,302,AA-10375,FUR-FU-10003347,3,1,156,28.4,2,0.0,11.076
810,303,ZC-21910,OFF-AR-10003190,3,2,157,11.52,4,0.0,3.2256
814,304,PJ-19015,FUR-FU-10000794,4,1,158,18.28,2,0.0,6.2152
816,305,BW-11110,OFF-PA-10000061,3,2,159,51.84,8,0.0,24.8832
817,306,DB-13210,OFF-PA-10003651,2,2,11,5.344,1,0.2,1.8704
818,307,CA-12775,OFF-PA-10000304,2,2,11,41.472,8,0.2,14.5152
823,308,TR-21325,TEC-AC-10002402,2,3,79,239.97,3,0.0,71.991
825,309,PG-18820,TEC-AC-10003441,2,3,9,67.8,4,0.0,4.068
827,170,GT-14710,OFF-FA-10002280,2,2,70,35.0,7,0.0,16.8
830,114,JE-15745,FUR-CH-10000665,1,1,160,301.96,2,0.0,90.588
834,310,JB-15400,OFF-AR-10002956,2,2,68,35.216,2,0.2,2.6412
837,78,LH-17020,OFF-BI-10001071,1,2,140,51.184,4,0.8,-79.3352
838,259,JL-15175,OFF-PA-10001560,2,2,30,9.664,2,0.2,3.2616
839,311,EB-13705,TEC-PH-10002365,2,3,6,21.072,3,0.2,1.5804
840,312,BM-11650,OFF-AR-10004648,2,2,21,60.45,3,0.0,16.3215
843,77,EM-14095,OFF-BI-10001294,3,2,2,37.44,4,0.2,11.7
847,313,AF-10885,TEC-PH-10001552,2,3,104,83.72,7,0.0,23.4416
849,314,GA-14725,FUR-FU-10003878,2,1,161,48.896,4,0.2,8.5568
850,315,CK-12760,TEC-AC-10000710,2,3,162,115.36,7,0.0,49.6048
851,23,DP-13105,OFF-AR-10002335,1,2,163,5.16,2,0.0,1.3416
853,316,VD-21670,OFF-AR-10003373,2,2,26,185.88,6,0.0,50.1876
854,317,GT-14710,FUR-FU-10004090,2,1,21,44.46,2,0.0,14.6718
856,93,BK-11260,OFF-PA-10001019,2,2,21,39.96,2,0.0,18.7812
859,318,SJ-20125,OFF-PA-10004569,2,2,164,7.61,1,0.0,3.5767
861,3,CM-12445,OFF-SU-10001225,2,2,9,7.36,2,0.0,0.1472
863,319,AJ-10795,TEC-AC-10001714,1,3,109,191.472,6,0.2,40.6878
866,320,AJ-10780,OFF-LA-10004272,2,2,25,2.89,1,0.0,1.3583
868,321,LS-16945,OFF-LA-10004853,3,2,11,15.936,4,0.2,5.1792
869,322,GP-14740,OFF-BI-10003719,2,2,153,44.91,6,0.7,-35.928
870,323,PK-18910,OFF-BI-10000545,3,2,11,1141.47,5,0.7,-760.98
872,324,TB-21520,OFF-PA-10003591,3,2,4,34.44,3,0.0,17.22
873,325,SM-20005,OFF-PA-10004470,2,2,21,11.36,2,0.0,5.2256
875,326,GA-14725,OFF-PA-10001790,2,2,36,192.16,5,0.2,67.256
876,327,CC-12430,FUR-FU-10004017,2,1,4,322.59,3,0.0,64.518
879,328,AG-10765,OFF-BI-10003712,2,2,11,5.892,4,0.7,-4.1244
880,329,HP-14815,OFF-BI-10003984,1,2,21,68.472,3,0.2,23.1093
882,330,DK-13090,OFF-ST-10001321,2,2,25,30.84,2,0.0,8.3268
883,331,GZ-14470,OFF-AR-10001118,4,2,9,13.48,4,0.0,5.9312
884,332,PM-19135,FUR-FU-10000732,3,1,67,31.4,5,0.0,10.048
885,333,LL-16840,FUR-FU-10001424,2,1,31,17.46,2,0.0,5.9364
886,334,JS-15595,OFF-BI-10002071,1,2,2,13.944,3,0.2,4.5318
887,335,OT-18730,OFF-ST-10002486,2,2,71,83.76,12,0.0,1.6752
888,336,EL-13735,OFF-BI-10001078,2,2,30,37.66,7,0.0,18.4534
889,337,CK-12760,OFF-PA-10003845,2,2,9,34.68,6,0.0,16.9932
890,308,JE-15475,TEC-AC-10000927,2,3,107,149.95,5,0.0,14.995
892,335,TH-21550,OFF-PA-10001622,3,2,67,4.54,1,0.0,2.043
895,338,PC-18745,OFF-ST-10002205,3,2,9,155.82,7,0.0,42.0714
897,339,HL-15040,OFF-EN-10001099,1,2,13,15.648,2,0.2,5.0856
898,340,MS-17365,OFF-LA-10003923,2,2,67,103.6,7,0.0,51.8
899,341,GB-14530,OFF-PA-10002250,1,2,110,46.96,8,0.0,22.5408
900,342,JR-16210,OFF-BI-10004716,3,2,25,8.904,2,0.7,-6.5296
901,343,TD-20995,OFF-LA-10001045,3,2,165,10.44,5,0.2,3.393
903,175,DB-13060,TEC-PH-10004536,3,3,23,323.976,3,0.2,20.2485
904,143,LC-17140,OFF-PA-10002947,2,2,2,20.04,3,0.0,9.6192
907,247,PO-18865,FUR-BO-10003441,2,1,21,323.136,4,0.2,12.1176
910,264,BE-11335,TEC-PH-10001494,2,3,26,1199.8,4,0.0,323.946
913,70,SC-20050,FUR-FU-10001935,2,1,166,22.2,6,0.0,9.102
914,344,BM-11650,FUR-FU-10004091,3,1,159,46.94,1,0.0,19.2454
916,345,KL-16555,FUR-TA-10001520,2,1,53,99.918,2,0.3,-18.5562
919,346,RW-19630,OFF-EN-10000056,2,2,62,149.352,3,0.2,50.4063
921,29,RC-19825,OFF-ST-10002444,2,2,167,24.56,2,0.0,6.8768
922,347,SE-20110,TEC-AC-10002473,2,3,21,85.14,3,0.0,34.9074
925,306,AH-10075,OFF-BI-10003650,2,2,21,841.568,2,0.2,294.5488
926,103,JM-15535,OFF-PA-10003543,3,2,11,15.552,3,0.2,5.4432
928,348,JJ-15760,OFF-AR-10000658,2,2,25,46.2,4,0.0,12.936
930,349,AB-10165,OFF-AR-10003560,3,2,168,14.592,3,0.2,2.5536
933,264,RK-19300,OFF-PA-10002195,2,2,11,12.192,3,0.2,4.1148
934,23,CG-12040,OFF-PA-10001745,2,2,11,45.056,8,0.2,15.2064
938,60,RA-19885,TEC-AC-10003911,3,3,169,159.99,1,0.0,54.3966
939,350,RP-19270,OFF-PA-10000289,2,2,170,12.96,2,0.0,6.2208
941,351,KC-16255,OFF-PA-10000350,3,2,9,17.12,2,0.0,8.0464
942,180,RW-19630,OFF-BI-10001759,2,2,171,6.096,2,0.2,2.2098
944,352,JL-15850,OFF-PA-10004101,2,2,5,32.4,5,0.0,15.552
947,353,CA-12775,FUR-TA-10002356,3,1,124,393.165,3,0.5,-204.4458
948,354,RB-19795,FUR-FU-10003601,2,1,11,516.488,7,0.2,-12.9122
953,355,KH-16360,FUR-FU-10001940,2,1,11,25.472,4,0.2,7.6416
954,116,GH-14665,OFF-AR-10001958,2,2,172,27.168,2,0.2,2.7168
956,329,SW-20275,OFF-ST-10000604,2,2,26,173.8,5,0.0,43.45
957,356,JA-15970,TEC-PH-10002923,1,3,43,29.592,1,0.2,2.5893
960,357,DL-12925,FUR-FU-10004188,4,1,148,204.6,2,0.0,53.196
961,237,LW-16990,FUR-CH-10002965,2,1,9,321.568,2,0.2,28.1372
962,154,TB-21190,OFF-BI-10000145,2,2,116,6.24,2,0.0,3.0576
963,142,CV-12805,OFF-EN-10001335,3,2,9,21.88,2,0.0,10.94
964,358,MS-17365,OFF-LA-10001613,1,2,173,4.608,2,0.2,1.6704
965,359,BS-11800,OFF-LA-10004055,3,2,21,9.82,2,0.0,4.8118
971,360,DL-13315,FUR-FU-10001095,1,1,11,127.104,6,0.2,28.5984
975,361,PO-19195,TEC-PH-10003555,1,3,21,160.93,7,0.0,3.2186
977,362,TD-20995,OFF-BI-10002012,2,2,33,1.08,2,0.7,-0.792
978,363,BW-11110,TEC-MA-10000822,3,3,67,3059.982,2,0.1,679.996
979,198,RW-19690,OFF-BI-10000848,3,2,41,3.282,2,0.7,-2.6256
980,364,KB-16600,OFF-PA-10004156,3,2,39,34.02,3,0.0,16.6698
981,339,EB-13870,FUR-CH-10003199,2,1,21,599.292,6,0.1,93.2232
982,7,TZ-21580,OFF-AR-10000034,1,2,104,3.392,1,0.2,0.8056
985,365,AS-10630,OFF-LA-10001569,2,2,46,7.968,2,0.2,2.5896
988,366,TS-21340,OFF-BI-10004022,4,2,13,1.112,2,0.8,-1.8904
989,367,JG-15805,FUR-FU-10004071,2,1,110,520.05,5,0.0,72.807
991,368,SL-20155,FUR-CH-10004086,1,1,109,1166.92,5,0.2,131.2785
992,369,TS-21610,OFF-BI-10001036,3,2,21,14.624,2,0.2,5.484
993,370,RF-19735,OFF-FA-10002983,3,2,50,10.23,3,0.0,4.9104
995,371,MW-18235,OFF-BI-10003925,2,2,174,2715.93,7,0.0,1276.4871
997,372,RD-19585,OFF-EN-10003862,2,2,1,10.67,1,0.0,4.9082
1001,373,FM-14290,OFF-AR-10002956,2,2,138,44.02,2,0.0,11.4452
1002,374,RH-19495,TEC-AC-10003033,4,3,21,2309.65,7,0.0,762.1845
1005,375,RA-19945,OFF-ST-10000046,2,2,175,484.65,3,0.0,92.0835
1006,50,JK-15730,OFF-PA-10001790,2,2,109,115.296,3,0.2,40.3536
1007,376,MT-17815,OFF-EN-10002600,3,2,49,7.08,3,0.2,2.478
1009,377,PO-18850,OFF-PA-10001509,2,2,141,44.75,5,0.0,20.585
1010,378,AT-10735,TEC-PH-10003931,3,3,23,95.984,2,0.2,5.999
1011,156,VG-21790,FUR-FU-10001602,3,1,71,151.72,4,0.0,27.3096
1012,46,PF-19165,FUR-FU-10004848,1,1,176,155.25,3,0.0,46.575
1014,379,JS-15880,FUR-TA-10003748,1,1,5,1618.37,13,0.0,356.0414
1016,14,MO-17800,OFF-PA-10004100,1,2,2,32.4,5,0.0,15.552
1017,380,KM-16225,FUR-FU-10002191,2,1,21,13.96,2,0.0,6.7008
1021,381,GT-14710,OFF-AR-10001166,2,2,177,22.74,3,0.0,8.8686
1024,382,PB-19150,OFF-EN-10003072,2,2,11,6.208,2,0.2,2.1728
1025,94,HR-14770,OFF-BI-10000320,3,2,2,11.808,2,0.2,4.2804
1026,383,DE-13255,OFF-PA-10001166,1,2,25,15.552,3,0.2,5.4432
1029,384,LA-16780,OFF-PA-10000474,2,2,84,177.2,5,0.0,83.284
1034,73,AG-10390,OFF-PA-10000955,3,2,75,15.696,3,0.2,5.1012
1037,183,EL-13735,FUR-FU-10003975,2,1,178,86.62,2,0.0,8.662
1038,385,JJ-15445,OFF-BI-10003707,3,2,2,36.624,3,0.2,13.734
1039,225,JH-15430,OFF-AR-10000203,3,2,141,23.968,7,0.2,2.6964
1041,231,RD-19660,FUR-TA-10001095,2,1,179,697.16,4,0.0,146.4036
1042,47,MO-17500,TEC-AC-10004761,1,3,21,31.86,2,0.0,11.151
1044,362,NS-18640,OFF-AR-10001130,3,2,23,8.84,5,0.2,2.9835
1046,386,SN-20710,FUR-CH-10002304,2,1,180,254.604,14,0.3,-18.186
1047,387,ZC-21910,TEC-PH-10001530,2,3,101,1363.96,5,0.2,85.2475
1049,279,LC-16885,TEC-PH-10000486,1,3,9,1113.504,12,0.2,125.2692
1051,230,DG-13300,FUR-FU-10000293,3,1,11,168.464,2,0.2,-29.4812
1054,388,NF-18595,OFF-AR-10000716,2,2,21,11.16,2,0.0,4.3524
1058,389,BP-11185,OFF-BI-10001097,2,2,71,19.936,4,0.2,7.2268
1060,390,MG-17650,OFF-FA-10001754,2,2,11,4.416,3,0.2,1.6008
1061,391,JD-16060,FUR-CH-10003396,2,1,13,107.772,2,0.3,-29.2524
1062,392,TS-21160,OFF-AP-10002350,2,2,168,45.216,3,0.2,4.5216
1068,393,BD-11620,FUR-CH-10001146,3,1,9,194.848,4,0.2,12.178
1069,394,CM-12160,OFF-SU-10001935,1,2,181,1.744,1,0.2,-0.3488
1070,395,RB-19795,OFF-BI-10001524,2,2,11,25.176,4,0.7,-18.4624
1071,312,SN-20560,OFF-AR-10003732,2,2,2,19.46,7,0.0,5.0596
1072,236,EH-14005,OFF-PA-10001970,2,2,61,29.472,3,0.2,9.9468
1073,237,FO-14305,OFF-BI-10003669,2,2,21,8.64,2,0.2,3.024
1074,396,MS-17710,OFF-BI-10003727,2,2,124,6.27,5,0.7,-4.598
1077,321,CC-12100,OFF-AR-10000255,3,2,39,40.88,7,0.0,10.6288
1078,397,DW-13540,OFF-AP-10002191,1,2,5,119.96,2,0.0,33.5888
1081,239,BT-11395,OFF-PA-10000349,2,2,67,19.92,4,0.0,9.3624
1083,398,KD-16270,FUR-TA-10001095,2,1,182,836.592,8,0.4,-264.9208
1087,399,LC-16870,OFF-PA-10000029,4,2,97,6.48,1,0.0,3.1104
1088,243,CY-12745,TEC-PH-10004896,1,3,183,71.976,3,0.2,7.1976
1090,400,LW-16990,FUR-FU-10001967,2,1,54,31.984,2,0.2,1.999
1092,401,NP-18325,OFF-AR-10002952,2,2,71,120.15,9,0.0,33.642
1094,17,BT-11485,OFF-PA-10000605,2,2,184,28.9,5,0.0,14.161
1096,276,PS-19045,OFF-ST-10004340,2,2,36,348.208,7,0.2,30.4682
1098,402,NS-18640,FUR-TA-10004147,3,1,2,447.84,5,0.2,11.196
1099,403,PV-18985,OFF-AR-10001545,3,2,9,7.04,4,0.0,2.0416
1103,81,RP-19390,OFF-BI-10004140,2,2,13,2.694,3,0.8,-4.7145
1105,147,NM-18520,OFF-PA-10001892,2,2,170,22.92,3,0.0,11.2308
1106,258,EH-13945,OFF-ST-10000642,2,2,13,100.704,6,0.2,-16.3644
1114,404,RA-19915,OFF-BI-10003364,1,2,185,46.672,2,0.2,16.3352
1117,405,DL-13495,OFF-LA-10003766,1,2,9,6.3,2,0.0,3.024
1118,406,CS-12355,OFF-PA-10001970,2,2,186,279.9,5,0.0,137.151
1122,407,HL-15040,TEC-PH-10001061,2,3,187,699.93,7,0.0,181.9818
1128,56,PA-19060,OFF-AR-10003156,2,2,103,10.16,1,0.0,2.6416
1130,408,BD-11605,FUR-TA-10004086,2,1,25,343.92,4,0.0,75.6624
1133,409,GG-14650,OFF-PA-10004100,3,2,188,19.44,3,0.0,9.3312
1134,410,JS-15940,OFF-ST-10003479,2,2,11,124.608,4,0.2,-23.364
1136,25,LR-16915,OFF-ST-10001476,4,2,189,85.224,3,0.2,7.4571
1137,396,FH-14275,OFF-EN-10002831,1,2,190,287.52,8,0.0,129.384
1142,411,AP-10915,FUR-FU-10004188,2,1,2,204.6,2,0.0,53.196
1147,388,NC-18340,OFF-AP-10003849,4,2,191,644.076,2,0.1,107.346
1152,412,CB-12535,FUR-FU-10001852,2,1,192,8.352,6,0.2,1.2528
1153,413,KL-16555,OFF-AR-10003759,2,2,193,3.64,2,0.0,1.638
1155,414,PS-19045,OFF-ST-10004337,3,2,194,122.48,2,0.0,0.0
1159,415,GB-14530,FUR-CH-10002126,1,1,2,195.184,1,0.2,19.5184
1160,222,AA-10315,OFF-AP-10000576,2,2,32,362.94,3,0.0,90.735
1162,416,LT-16765,OFF-AR-10004042,1,2,195,53.94,3,0.0,15.6426
1163,223,AP-10720,TEC-PH-10004700,2,3,21,9.99,1,0.0,4.5954
1166,417,PM-18940,OFF-BI-10001294,2,2,26,46.8,4,0.0,21.06
1167,121,KC-16540,TEC-AC-10001552,4,3,5,447.93,9,0.0,49.2723
1168,166,DL-13315,FUR-FU-10004952,1,1,21,109.48,2,0.0,33.9388
1172,418,SW-20275,OFF-PA-10002259,2,2,196,22.38,2,0.0,10.7424
1173,419,AA-10375,OFF-BI-10002976,2,2,2,16.52,5,0.2,5.5755
1174,420,LT-17110,OFF-BI-10000301,2,2,42,5.176,4,0.8,-7.764
1175,421,DP-13105,OFF-BI-10003694,3,2,21,50.112,6,0.2,16.2864
1176,48,AB-10060,OFF-SU-10000381,2,2,4,27.93,3,0.0,8.0997
1177,422,AT-10435,OFF-LA-10004425,1,2,2,11.56,4,0.0,5.4332
1178,49,JE-15745,FUR-CH-10001270,2,1,197,172.5,2,0.0,51.75
1180,423,CA-12055,TEC-AC-10003174,1,3,13,258.696,3,0.2,64.674
1181,261,DB-13060,TEC-PH-10004539,2,3,81,1322.93,7,0.0,357.1911
1183,424,RB-19570,OFF-EN-10002504,3,2,109,21.744,1,0.2,7.3386
1185,156,HR-14830,OFF-BI-10004656,2,2,5,12.096,7,0.2,4.2336
1189,425,BT-11530,OFF-AP-10004532,1,2,2,81.92,4,0.0,22.1184
1194,426,NG-18355,OFF-PA-10001937,4,2,198,15.552,3,0.2,5.4432
1198,143,ZC-21910,TEC-AC-10001990,2,3,13,431.928,9,0.2,64.7892
1201,427,LS-16945,FUR-CH-10002335,2,1,61,544.008,3,0.2,40.8006
1206,378,LH-16750,TEC-PH-10002660,3,3,36,271.96,5,0.2,16.9975
1207,216,SW-20755,OFF-ST-10004634,1,2,21,11.21,1,0.0,3.363
1213,428,SP-20620,FUR-CH-10004860,2,1,11,141.372,2,0.3,-48.4704
1221,136,BF-11170,OFF-ST-10000107,2,2,2,249.75,9,0.0,44.955
1223,429,BM-11140,FUR-FU-10001602,3,1,21,113.79,3,0.0,20.4822
1229,44,ZC-21910,OFF-EN-10001219,2,2,2,15.28,2,0.0,7.4872
1232,89,KT-16480,OFF-AR-10000369,1,2,199,2.78,2,0.0,0.7228
1234,198,BG-11695,TEC-CO-10001046,3,3,75,839.988,2,0.4,69.999
1235,99,PG-18820,FUR-FU-10000076,4,1,200,47.952,3,0.2,13.7862
1239,430,GM-14680,FUR-FU-10003691,2,1,5,12.35,1,0.0,5.434
1242,48,MO-17800,TEC-PH-10003442,2,3,21,22.0,4,0.0,5.5
1243,431,PG-18820,OFF-BI-10004519,2,2,21,398.352,3,0.2,124.485
1245,304,EJ-14155,OFF-EN-10004955,2,2,201,48.69,9,0.0,23.8581
1246,432,NP-18700,FUR-TA-10004619,1,1,202,764.688,6,0.2,95.586
1249,404,DJ-13630,OFF-AR-10002280,2,2,21,38.82,6,0.0,17.469
1253,433,IM-15070,TEC-PH-10004165,2,3,159,1099.96,4,0.0,285.9896
1254,434,MH-18115,OFF-AR-10003958,2,2,143,5.248,2,0.2,0.5904
1258,435,RB-19795,OFF-BI-10001575,1,2,36,27.882,3,0.7,-20.4468
1261,436,JR-15700,TEC-PH-10004586,2,3,109,863.88,3,0.2,107.985
1262,99,SM-20950,OFF-BI-10004236,2,2,203,17.616,4,0.7,-14.0928
1263,437,CS-12355,OFF-BI-10001634,1,2,86,17.472,3,0.2,6.3336
1264,393,CC-12220,TEC-PH-10000215,3,3,190,69.9,2,0.0,18.873
1266,264,PF-19225,OFF-AR-10000422,2,2,9,6.57,3,0.0,1.7739
1267,163,JC-16105,OFF-ST-10003306,2,2,2,142.86,1,0.0,41.4294
1269,397,BG-11695,FUR-FU-10000246,2,1,104,29.328,3,0.2,3.666
1270,400,DC-12850,OFF-PA-10002870,2,2,160,12.48,2,0.0,5.616
1271,438,SP-20545,OFF-ST-10000563,2,2,23,102.336,4,0.2,-12.792
1274,439,MS-17710,OFF-PA-10004621,4,2,6,10.368,2,0.2,3.6288
1278,440,BD-11770,OFF-AR-10004022,2,2,13,86.352,3,0.2,5.397
1279,78,KC-16255,TEC-AC-10004209,3,3,204,32.97,3,0.0,12.8583
1281,64,TR-21325,TEC-PH-10003505,3,3,205,278.4,3,0.0,80.736
1282,359,SA-20830,OFF-LA-10000121,3,2,109,15.12,3,0.2,4.914
1285,401,KW-16435,OFF-BI-10002813,2,2,90,2.772,7,0.8,-4.851
1286,190,GM-14500,OFF-ST-10000617,2,2,206,14.9,5,0.0,1.043
1287,433,AD-10180,OFF-AR-10004817,2,2,21,15.48,3,0.0,4.4892
1288,441,TB-21355,FUR-FU-10000397,2,1,21,39.88,2,0.0,11.1664
1291,338,CC-12430,OFF-BI-10004970,3,2,9,13.216,4,0.2,4.4604
1293,375,PF-19165,OFF-SU-10001218,2,2,71,32.94,3,0.0,9.2232
1296,442,JH-16180,OFF-AP-10004487,2,2,207,845.728,13,0.2,84.5728
1297,247,EB-13975,OFF-BI-10002103,2,2,55,13.904,2,0.2,4.5188
1299,16,QJ-19255,TEC-PH-10003555,1,3,34,114.95,5,0.0,2.299
1300,242,AA-10315,OFF-ST-10001590,3,2,9,26.96,2,0.0,7.0096
1301,443,LC-17140,FUR-FU-10003664,1,1,25,572.76,6,0.0,166.1004
1303,444,TC-21535,FUR-BO-10003433,1,1,82,61.96,2,0.0,4.3372
1304,445,CS-12460,FUR-FU-10002554,2,1,39,23.99,1,0.0,5.5177
1306,216,BM-11785,TEC-PH-10003437,1,3,13,419.944,7,0.2,52.493
1307,23,RC-19825,OFF-PA-10002986,3,2,46,46.76,7,0.0,22.4448
1312,10,FM-14380,OFF-LA-10001404,2,2,105,3.69,1,0.0,1.7343
1314,446,PK-19075,FUR-CH-10003199,2,1,39,155.372,2,0.3,-13.3176
1315,122,HG-14965,OFF-PA-10003072,2,2,2,38.88,6,0.0,18.6624
1318,389,HA-14920,TEC-AC-10003116,2,3,11,14.2,1,0.2,3.3725
1319,268,LW-16825,TEC-PH-10004586,2,3,208,575.92,2,0.2,71.99
1321,447,MC-17575,OFF-BI-10002071,2,2,75,5.229,3,0.7,-4.1832
1323,448,LP-17095,OFF-AP-10004859,2,2,209,72.8,5,0.0,19.656
1324,449,EB-14170,OFF-PA-10002659,3,2,41,10.816,4,0.2,3.5152
1325,450,GZ-14545,OFF-ST-10001321,2,2,105,46.26,3,0.0,12.4902
1326,279,LE-16810,OFF-BI-10004139,3,2,23,17.46,6,0.8,-30.555
1327,451,AD-10180,FUR-FU-10001867,2,1,11,51.072,6,0.2,5.1072
1328,452,CP-12085,OFF-PA-10004156,3,2,166,11.34,1,0.0,5.5566
1329,453,FG-14260,OFF-AR-10002818,1,2,9,87.92,4,0.0,26.376
1330,454,LD-17005,FUR-FU-10003691,2,1,9,37.05,3,0.0,16.302
1331,455,AB-10255,TEC-PH-10000347,2,3,161,2.97,1,0.4,-0.6435
1333,456,MN-17935,OFF-BI-10002012,2,2,62,1.08,3,0.8,-1.728
1335,457,HP-14815,OFF-BI-10003684,2,2,2,140.736,8,0.2,52.776
1336,458,JR-15670,OFF-ST-10002574,2,2,210,552.56,4,0.0,0.0
1337,459,JF-15190,FUR-FU-10003724,2,1,2,25.11,3,0.0,6.5286
1338,185,CM-12115,FUR-FU-10004018,1,1,21,29.78,2,0.0,8.0406
1341,460,AS-10045,TEC-MA-10002178,3,3,109,695.7,2,0.5,-27.828
1344,71,KB-16315,OFF-AR-10000411,2,2,211,47.82,3,0.0,14.346
1346,461,BN-11515,OFF-AP-10001154,2,2,70,93.78,2,0.0,36.5742
1351,462,BP-11290,FUR-CH-10002880,1,1,149,258.279,3,0.3,-70.1043
1352,463,AS-10045,OFF-ST-10000649,3,2,82,31.4,2,0.0,7.85
1353,464,LW-16990,TEC-PH-10003092,2,3,9,183.96,5,0.2,20.6955
1356,260,DC-12850,OFF-ST-10001522,4,2,13,220.776,3,0.2,-44.1552
1358,465,ND-18370,OFF-PA-10003641,3,2,104,79.14,3,0.0,36.4044
1359,466,LB-16735,FUR-FU-10000010,3,1,6,1.988,1,0.6,-1.4413
1360,467,KT-16465,FUR-CH-10002961,1,1,2,145.568,2,0.2,0.0
1361,15,HM-14860,OFF-AR-10002956,2,2,11,123.256,7,0.2,9.2442
1364,468,AB-10600,OFF-BI-10001036,3,2,94,38.388,14,0.7,-25.592
1369,141,SZ-20035,FUR-FU-10001588,3,1,212,145.9,5,0.0,62.737
1370,100,JR-15670,FUR-BO-10002613,2,1,78,590.058,7,0.7,-786.744
1372,469,MG-17890,TEC-AC-10004510,2,3,184,49.08,3,0.0,4.908
1373,470,KM-16720,OFF-LA-10002312,1,2,133,29.6,2,0.0,14.8
1375,471,CA-12265,FUR-TA-10003008,2,1,213,912.75,5,0.0,118.6575
1376,472,VD-21670,OFF-AP-10003590,1,2,214,1089.75,3,0.0,305.13
1382,323,JK-16120,FUR-FU-10003394,2,1,35,83.952,3,0.6,-90.2484
1383,473,PP-18955,OFF-ST-10002344,4,2,215,80.98,1,0.0,1.6196
